id_funcionario,idade,faixa_etaria,genero,estado_civil,departamento,cargo,nivel_cargo,nivel_cargo_cod,area_formacao,nivel_educacao,renda_mensal,faixa_renda,taxa_diaria,taxa_horaria,perc_aumento_salarial,nivel_stock_option,anos_empresa,anos_cargo_atual,anos_desde_ultima_promocao,anos_mesmo_gestor,anos_experiencia_total,qtd_empresas_anteriores,horas_extras,frequencia_viagem,distancia_casa_km,treinamentos_ultimo_ano,perc_carreira_empresa,media_anos_por_empresa_anterior,indice_estagnacao_cargo,custo_reposicao_est,score_risco,nivel_risco,flag_horas_extras,flag_sem_promocao_3a,flag_distancia_alta,flag_satisfacao_baixa,flag_renda_abaixo_mediana,attrition
131,58,55+,Masculino,Solteiro(a),Sales,Sales Executive,Especialista,4,Medical,Mestrado,13872,Q4 — Alta,682,37,13,0,37,10,1,8,38,0,0,Viaja Raramente,10,1,0.9737,,0.2703,249696,0,Baixo,0,0,0,0,0,0
132,44,36–45,Masculino,Casado(a),Research & Development,Laboratory Technician,Pleno,2,Medical,Graduação,2042,Q1 — Baixa,489,67,12,1,3,2,1,2,17,4,0,Sem Viagem,23,3,0.1765,3.5,0.6667,18378,3,Médio,0,0,1,1,1,0
133,37,36–45,Masculino,Divorciado(a),Human Resources,Human Resources,Júnior,1,Human Resources,Mestrado,2073,Q1 — Baixa,807,63,22,0,3,2,0,2,7,4,1,Viaja Raramente,6,3,0.4286,1.0,0.6667,12438,3,Médio,1,0,0,1,1,1
134,32,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Ensino Médio,2956,Q2 — Média-Baixa,827,71,13,0,1,0,0,0,1,1,0,Viaja Raramente,1,2,1.0,0.0,0.0,17736,2,Médio,0,0,0,1,1,0
137,20,18–25,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,2926,Q2 — Média-Baixa,871,66,18,0,1,0,1,0,1,1,1,Viaja Frequentemente,6,5,1.0,0.0,0.0,17556,2,Médio,1,0,0,0,1,1
138,34,26–35,Feminino,Solteiro(a),Research & Development,Research Scientist,Pleno,2,Other,Mestrado,4809,Q2 — Média-Baixa,665,41,14,0,16,13,2,10,16,1,0,Viaja Raramente,6,3,1.0,0.0,0.8125,43281,1,Baixo,0,0,0,0,1,0
139,37,36–45,Masculino,Divorciado(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Técnico,5163,Q3 — Média-Alta,1040,100,14,1,1,0,0,0,17,5,0,Sem Viagem,2,2,0.0588,3.2,0.0,46467,0,Baixo,0,0,0,0,0,0
140,59,55+,Feminino,Casado(a),Human Resources,Manager,Diretor,5,Human Resources,Mestrado,18844,Q4 — Alta,1420,32,21,1,3,2,2,2,30,9,0,Sem Viagem,2,3,0.1,3.0,0.6667,452256,0,Baixo,0,0,0,0,0,0
141,50,46–55,Feminino,Casado(a),Research & Development,Research Director,Diretor,5,Life Sciences,Graduação,18172,Q4 — Alta,1115,73,19,0,8,3,0,7,28,3,1,Viaja Frequentemente,1,1,0.2857,6.67,0.375,436128,2,Médio,1,0,0,1,0,0
142,25,18–25,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,5744,Q3 — Média-Alta,240,46,11,0,6,4,0,3,6,1,1,Viaja Raramente,5,1,1.0,0.0,0.6667,51696,1,Baixo,1,0,0,0,0,1
143,25,18–25,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Ensino Médio,2889,Q1 — Baixa,1280,64,11,2,2,2,2,1,2,1,0,Viaja Raramente,7,2,1.0,0.0,1.0,17334,1,Baixo,0,0,0,0,1,0
144,22,18–25,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,2871,Q1 — Baixa,534,59,15,0,0,0,0,0,1,1,0,Viaja Raramente,15,5,0.0,1.0,,17226,1,Baixo,0,0,0,0,1,0
145,51,46–55,Feminino,Solteiro(a),Research & Development,Healthcare Representative,Sênior,3,Medical,Mestrado,7484,Q3 — Média-Alta,1456,30,20,0,13,12,12,8,23,3,0,Viaja Frequentemente,1,1,0.5652,3.33,0.9231,89808,2,Médio,0,1,0,1,0,0
147,34,26–35,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Pleno,2,Life Sciences,Graduação,6074,Q3 — Média-Alta,658,66,24,0,9,7,0,6,9,1,1,Viaja Frequentemente,7,3,1.0,0.0,0.7778,54666,1,Baixo,1,0,0,0,0,1
148,54,46–55,Feminino,Solteiro(a),Human Resources,Manager,Especialista,4,Human Resources,Graduação,17328,Q4 — Alta,142,30,12,0,5,3,4,4,23,2,1,Sem Viagem,26,3,0.2174,9.0,0.6,311904,3,Médio,1,1,1,0,0,0
150,24,18–25,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Ensino Médio,2774,Q1 — Baixa,1127,52,12,1,5,3,1,2,6,0,0,Viaja Raramente,18,2,0.8333,,0.6,16644,2,Médio,0,0,1,0,1,0
151,34,26–35,Feminino,Divorciado(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Mestrado,4505,Q2 — Média-Baixa,1031,45,15,1,1,0,0,0,12,6,0,Viaja Raramente,6,3,0.0833,1.83,0.0,40545,2,Médio,0,0,0,1,1,0
152,37,36–45,Masculino,Solteiro(a),Sales,Sales Executive,Sênior,3,Life Sciences,Graduação,7428,Q3 — Média-Alta,1189,87,12,0,5,3,1,3,12,2,0,Viaja Raramente,3,3,0.4167,3.5,0.6,89136,0,Baixo,0,0,0,0,0,0
153,34,26–35,Feminino,Solteiro(a),Research & Development,Manager,Sênior,3,Medical,Graduação,11631,Q4 — Alta,1354,45,12,0,11,10,5,8,14,2,0,Viaja Raramente,5,6,0.7857,1.5,0.9091,139572,2,Médio,0,1,0,1,0,0
154,36,36–45,Feminino,Casado(a),Sales,Sales Executive,Sênior,3,Technical Degree,Técnico,9738,Q4 — Alta,1467,92,14,1,9,7,2,8,10,0,0,Viaja Frequentemente,11,6,0.9,,0.7778,116856,0,Baixo,0,0,0,0,0,0
155,36,36–45,Feminino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Técnico,2835,Q1 — Baixa,922,39,22,1,1,0,0,0,7,5,0,Viaja Raramente,3,2,0.1429,1.2,0.0,17010,1,Baixo,0,0,0,0,1,0
158,43,36–45,Masculino,Casado(a),Sales,Manager,Especialista,4,Life Sciences,Técnico,16959,Q4 — Alta,394,92,12,2,25,12,4,12,25,1,1,Viaja Frequentemente,26,3,1.0,0.0,0.48,305262,3,Médio,1,1,1,0,0,0
159,30,26–35,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,2613,Q1 — Baixa,1312,96,25,3,10,7,0,9,10,1,0,Viaja Frequentemente,23,2,1.0,0.0,0.7,15678,2,Médio,0,0,1,0,1,0
160,33,26–35,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Técnico,6146,Q3 — Média-Alta,750,95,13,1,7,7,0,7,8,0,0,Sem Viagem,22,2,0.875,,1.0,55314,2,Médio,0,0,1,1,0,0
161,56,55+,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Mestrado,4963,Q3 — Média-Alta,441,72,18,3,5,4,4,3,7,9,1,Viaja Raramente,14,2,0.7143,0.22,0.8,29778,3,Médio,1,1,0,1,0,1
162,51,46–55,Masculino,Solteiro(a),Research & Development,Research Director,Diretor,5,Life Sciences,Graduação,19537,Q4 — Alta,684,51,13,0,20,18,15,15,23,7,0,Viaja Raramente,6,5,0.8696,0.43,0.9,468888,1,Baixo,0,1,0,0,0,0
163,31,26–35,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Mestrado,6172,Q3 — Média-Alta,249,76,18,0,7,7,7,7,12,4,1,Viaja Raramente,6,3,0.5833,1.25,1.0,55548,2,Médio,1,1,0,0,0,1
164,26,26–35,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Other,Graduação,2368,Q1 — Baixa,841,46,19,0,5,4,4,3,5,1,0,Viaja Raramente,6,3,1.0,0.0,0.8,14208,3,Médio,0,1,0,1,1,0
165,58,55+,Feminino,Casado(a),Research & Development,Healthcare Representative,Sênior,3,Medical,Mestrado,10312,Q4 — Alta,147,94,12,1,40,10,15,6,40,1,0,Viaja Raramente,23,3,1.0,0.0,0.25,123744,2,Médio,0,1,1,0,0,1
167,19,18–25,Masculino,Solteiro(a),Sales,Sales Representative,Júnior,1,Marketing,Ensino Médio,1675,Q1 — Baixa,528,50,19,0,0,0,0,0,0,1,1,Viaja Raramente,22,2,,0.0,,10050,3,Médio,1,0,1,0,1,1
169,22,18–25,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Technical Degree,Ensino Médio,2523,Q1 — Baixa,594,100,14,1,2,1,2,1,3,0,0,Viaja Raramente,2,2,0.6667,,0.5,15138,1,Baixo,0,0,0,0,1,0
170,49,46–55,Feminino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Mestrado,6567,Q3 — Média-Alta,470,96,14,0,15,11,5,11,16,1,0,Viaja Raramente,20,2,0.9375,1.0,0.7333,59103,3,Médio,0,1,1,1,0,0
171,43,36–45,Feminino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,4739,Q2 — Média-Baixa,957,72,12,0,3,2,1,2,18,4,0,Viaja Frequentemente,28,2,0.1667,3.75,0.6667,28434,2,Médio,0,0,1,0,1,0
174,50,46–55,Feminino,Solteiro(a),Sales,Sales Executive,Sênior,3,Marketing,Graduação,9208,Q4 — Alta,809,77,11,0,2,2,2,1,16,4,0,Viaja Frequentemente,12,3,0.125,3.5,1.0,110496,0,Baixo,0,0,0,0,0,0
175,31,26–35,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Graduação,4559,Q2 — Média-Baixa,542,71,11,1,2,2,2,2,4,3,1,Viaja Raramente,20,2,0.5,0.67,1.0,41031,3,Médio,1,0,1,0,1,1
176,41,36–45,Masculino,Divorciado(a),Sales,Sales Executive,Sênior,3,Life Sciences,Ensino Médio,8189,Q3 — Média-Alta,802,96,13,1,9,7,0,7,12,3,1,Viaja Raramente,9,2,0.75,1.0,0.7778,98268,1,Baixo,1,0,0,0,0,0
177,26,26–35,Feminino,Casado(a),Human Resources,Human Resources,Júnior,1,Life Sciences,Ensino Médio,2942,Q2 — Média-Baixa,1355,61,23,1,8,7,5,7,8,1,0,Viaja Raramente,25,3,1.0,0.0,0.875,17652,3,Médio,0,1,1,0,1,0
178,36,36–45,Masculino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Técnico,4941,Q3 — Média-Alta,216,84,20,2,3,2,0,1,7,6,0,Viaja Raramente,6,0,0.4286,0.67,0.6667,44469,1,Baixo,0,0,0,1,0,0
179,51,46–55,Masculino,Solteiro(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Mestrado,10650,Q4 — Alta,1150,53,15,0,4,2,0,3,18,2,0,Viaja Frequentemente,8,2,0.2222,7.0,0.5,127800,0,Baixo,0,0,0,0,0,1
182,39,36–45,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Mestrado,5902,Q3 — Média-Alta,1329,47,14,1,15,11,5,9,17,4,0,Viaja Raramente,4,1,0.8824,0.5,0.7333,53118,1,Baixo,0,1,0,0,0,0
183,25,18–25,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Graduação,8639,Q4 — Alta,959,41,18,0,2,2,2,2,6,2,0,Viaja Raramente,28,3,0.3333,2.0,1.0,77751,1,Baixo,0,0,1,0,0,0
184,30,26–35,Masculino,Casado(a),Human Resources,Human Resources,Pleno,2,Human Resources,Graduação,6347,Q3 — Média-Alta,1240,48,19,0,11,9,4,7,12,0,1,Viaja Raramente,9,2,0.9167,,0.8182,57123,2,Médio,1,1,0,0,0,0
190,32,26–35,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,4200,Q2 — Média-Baixa,1033,41,22,0,5,4,0,4,10,7,0,Viaja Raramente,9,2,0.5,0.71,0.8,25200,2,Médio,0,0,0,1,1,1
192,45,36–45,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,3452,Q2 — Média-Baixa,1316,83,13,0,6,5,0,3,9,5,0,Viaja Raramente,29,2,0.6667,0.6,0.8333,20712,2,Médio,0,0,1,0,1,0
193,38,36–45,Feminino,Solteiro(a),Research & Development,Research Scientist,Pleno,2,Technical Degree,Doutorado,4317,Q2 — Média-Baixa,364,32,20,0,3,2,2,2,19,3,1,Viaja Raramente,3,2,0.1579,5.33,0.6667,38853,2,Médio,1,0,0,0,1,0
194,30,26–35,Feminino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,2632,Q1 — Baixa,438,75,14,0,5,4,0,4,5,1,0,Viaja Raramente,18,4,1.0,0.0,0.8,15792,2,Médio,0,0,1,0,1,0
195,32,26–35,Masculino,Divorciado(a),Sales,Sales Executive,Pleno,2,Medical,Técnico,4668,Q2 — Média-Baixa,689,35,17,3,8,7,0,7,9,0,0,Viaja Frequentemente,9,2,0.8889,,0.875,42012,1,Baixo,0,0,0,0,1,0
197,30,26–35,Feminino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Graduação,3204,Q2 — Média-Baixa,201,84,14,1,3,2,2,2,8,5,0,Viaja Raramente,5,3,0.375,1.0,0.6667,19224,2,Médio,0,0,0,1,1,0
198,30,26–35,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Ensino Médio,2720,Q1 — Baixa,1427,35,13,0,5,3,1,2,6,0,0,Viaja Raramente,2,3,0.8333,,0.6,16320,1,Baixo,0,0,0,0,1,0
199,41,36–45,Masculino,Divorciado(a),Research & Development,Manager,Especialista,4,Life Sciences,Graduação,17181,Q4 — Alta,857,91,13,1,7,6,7,7,21,4,0,Viaja Frequentemente,10,2,0.3333,3.5,0.8571,309258,2,Médio,0,1,0,1,0,0
200,41,36–45,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Mestrado,2238,Q1 — Baixa,933,94,21,1,5,0,1,4,7,2,0,Viaja Raramente,9,2,0.7143,1.0,0.0,13428,2,Médio,0,0,0,1,1,0
201,19,18–25,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Ensino Médio,1483,Q1 — Baixa,1181,79,14,0,1,0,0,0,1,1,0,Viaja Raramente,3,3,1.0,0.0,0.0,8898,2,Médio,0,0,0,1,1,0
202,40,36–45,Feminino,Divorciado(a),Research & Development,Research Scientist,Pleno,2,Medical,Graduação,5605,Q3 — Média-Alta,1395,54,11,1,20,7,2,13,20,1,0,Viaja Frequentemente,26,2,1.0,0.0,0.35,50445,2,Médio,0,0,1,1,0,0
204,35,26–35,Masculino,Casado(a),Sales,Sales Executive,Sênior,3,Marketing,Doutorado,7295,Q3 — Média-Alta,662,94,13,2,10,8,0,6,10,1,0,Viaja Raramente,1,3,1.0,0.0,0.8,87540,1,Baixo,0,0,0,1,0,0
205,53,46–55,Masculino,Casado(a),Sales,Sales Representative,Pleno,2,Marketing,Técnico,2306,Q1 — Baixa,1436,34,20,1,7,7,4,5,13,2,1,Viaja Raramente,6,3,0.5385,3.0,1.0,20754,3,Médio,1,1,0,0,1,0
206,45,36–45,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Pleno,2,Life Sciences,Graduação,2348,Q1 — Baixa,194,60,18,1,17,9,0,15,20,8,0,Viaja Raramente,9,2,0.85,0.38,0.5294,21132,2,Médio,0,0,0,1,1,0
207,32,26–35,Feminino,Solteiro(a),Sales,Sales Executive,Sênior,3,Marketing,Graduação,8998,Q4 — Alta,967,43,14,0,9,8,3,7,9,1,0,Viaja Frequentemente,8,2,1.0,0.0,0.8889,107976,1,Baixo,0,1,0,0,0,0
208,29,26–35,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Technical Degree,Ensino Médio,4319,Q2 — Média-Baixa,1496,41,13,1,10,7,0,9,10,1,0,Sem Viagem,1,1,1.0,0.0,0.7,38871,1,Baixo,0,0,0,0,1,0
211,51,46–55,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Mestrado,6132,Q3 — Média-Alta,1169,34,17,0,1,0,0,0,10,2,0,Viaja Raramente,7,2,0.1,4.5,0.0,55188,0,Baixo,0,0,0,0,0,0
214,58,55+,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,3346,Q2 — Média-Baixa,1145,75,20,1,1,0,0,0,9,4,1,Viaja Raramente,9,3,0.1111,2.0,0.0,20076,3,Médio,1,0,0,1,1,0
215,40,36–45,Masculino,Casado(a),Sales,Sales Executive,Sênior,3,Marketing,Mestrado,10855,Q4 — Alta,630,67,11,1,12,11,2,11,15,7,0,Viaja Raramente,4,2,0.8,0.43,0.9167,130260,0,Baixo,0,0,0,0,0,0
216,34,26–35,Feminino,Casado(a),Sales,Sales Representative,Júnior,1,Marketing,Mestrado,2231,Q1 — Baixa,303,75,18,1,4,3,1,2,6,6,0,Viaja Frequentemente,2,3,0.6667,0.33,0.75,13386,1,Baixo,0,0,0,0,1,0
217,22,18–25,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Ensino Médio,2323,Q1 — Baixa,1256,80,24,2,2,2,2,2,2,1,0,Viaja Raramente,19,6,1.0,0.0,1.0,13938,2,Médio,0,0,1,0,1,0
218,27,26–35,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2024,Q1 — Baixa,691,57,18,1,2,2,2,2,6,6,0,Sem Viagem,9,1,0.3333,0.67,1.0,12144,2,Médio,0,0,0,1,1,0
221,28,26–35,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2713,Q1 — Baixa,440,42,11,1,5,2,0,2,5,1,0,Viaja Raramente,21,2,1.0,0.0,0.4,16278,2,Médio,0,0,1,0,1,0
223,57,55+,Masculino,Divorciado(a),Research & Development,Healthcare Representative,Sênior,3,Life Sciences,Técnico,9439,Q4 — Alta,334,83,16,1,5,3,1,4,12,3,1,Viaja Raramente,24,2,0.4167,2.33,0.6,113268,2,Médio,1,0,1,0,0,0
224,27,26–35,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2566,Q1 — Baixa,1450,79,15,1,1,1,0,1,1,1,1,Sem Viagem,3,2,1.0,0.0,1.0,15396,2,Médio,1,0,0,0,1,0
226,50,46–55,Feminino,Solteiro(a),Research & Development,Manager,Diretor,5,Life Sciences,Graduação,19926,Q4 — Alta,1452,53,15,0,5,4,4,4,21,3,0,Viaja Raramente,11,5,0.2381,5.33,0.8,478224,2,Médio,0,1,0,1,0,0
227,41,36–45,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,2451,Q1 — Baixa,465,56,12,1,9,8,1,8,13,4,0,Viaja Raramente,14,2,0.6923,1.0,0.8889,14706,1,Baixo,0,0,0,0,1,0
228,30,26–35,Feminino,Casado(a),Sales,Sales Executive,Sênior,3,Life Sciences,Graduação,9419,Q4 — Alta,1339,41,12,1,10,9,7,4,12,2,0,Viaja Raramente,5,2,0.8333,1.0,0.9,113028,1,Baixo,0,1,0,0,0,0
230,38,36–45,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Life Sciences,Mestrado,8686,Q4 — Alta,702,59,22,0,8,3,0,7,12,4,0,Viaja Raramente,1,2,0.6667,1.0,0.375,78174,0,Baixo,0,0,0,0,0,0
231,32,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Doutorado,3038,Q2 — Média-Baixa,120,43,20,0,5,4,1,4,8,3,0,Viaja Raramente,6,2,0.625,1.0,0.8,18228,1,Baixo,0,0,0,0,1,0
233,27,26–35,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Graduação,3058,Q2 — Média-Baixa,1157,51,16,1,5,2,1,1,6,0,1,Viaja Raramente,17,3,0.8333,,0.4,18348,4,Alto,1,0,1,1,1,0
235,19,18–25,Feminino,Solteiro(a),Sales,Sales Representative,Júnior,1,Technical Degree,Ensino Médio,2325,Q1 — Baixa,602,100,21,0,0,0,0,0,1,0,0,Viaja Frequentemente,1,5,0.0,,,13950,2,Médio,0,0,0,1,1,1
238,36,36–45,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Técnico,2088,Q1 — Baixa,1480,30,12,0,8,7,7,2,13,4,0,Viaja Frequentemente,3,3,0.6154,1.25,0.875,12528,3,Médio,0,1,0,1,1,0
239,30,26–35,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Pleno,2,Medical,Graduação,3072,Q2 — Média-Baixa,111,66,11,2,12,9,6,10,12,1,0,Sem Viagem,9,4,1.0,0.0,0.75,27648,3,Médio,0,1,0,1,1,0
240,45,36–45,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Técnico,5006,Q3 — Média-Alta,1268,30,11,1,5,4,0,3,9,4,1,Viaja Raramente,4,3,0.5556,1.0,0.8,45054,2,Médio,1,0,0,1,0,0
241,56,55+,Feminino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,4257,Q2 — Média-Baixa,713,67,18,1,2,2,2,2,19,4,1,Viaja Raramente,8,3,0.1053,4.25,1.0,25542,3,Médio,1,0,0,1,1,0
242,33,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,2500,Q1 — Baixa,134,90,14,0,3,1,0,2,4,0,0,Viaja Raramente,2,2,0.75,,0.3333,15000,1,Baixo,0,0,0,0,1,0
243,19,18–25,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,1102,Q1 — Baixa,303,47,22,0,1,0,1,0,1,1,0,Viaja Raramente,2,3,1.0,0.0,0.0,6612,1,Baixo,0,0,0,0,1,1
244,46,46–55,Feminino,Divorciado(a),Sales,Sales Executive,Sênior,3,Marketing,Técnico,10453,Q4 — Alta,526,92,25,3,24,13,15,7,24,1,0,Viaja Raramente,1,2,1.0,0.0,0.5417,125436,2,Médio,0,1,0,1,0,0
245,38,36–45,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Técnico,2288,Q1 — Baixa,1380,75,12,0,2,2,2,1,2,1,0,Viaja Raramente,9,3,1.0,0.0,1.0,13728,1,Baixo,0,0,0,0,1,0
246,31,26–35,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Ensino Médio,3929,Q2 — Média-Baixa,140,95,23,1,4,2,0,2,7,8,1,Viaja Raramente,12,0,0.5714,0.38,0.5,23574,2,Médio,1,0,0,0,1,0
247,34,26–35,Feminino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Técnico,2311,Q1 — Baixa,629,95,15,0,3,2,1,2,9,2,0,Viaja Raramente,27,3,0.3333,3.0,0.6667,13866,3,Médio,0,0,1,1,1,0
248,41,36–45,Feminino,Solteiro(a),Sales,Sales Representative,Júnior,1,Marketing,Técnico,3140,Q2 — Média-Baixa,1356,70,22,0,4,3,0,2,4,1,1,Viaja Raramente,20,5,1.0,0.0,0.75,18840,4,Alto,1,0,1,1,1,1
249,50,46–55,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,3690,Q2 — Média-Baixa,328,86,15,1,3,2,0,2,5,2,0,Viaja Raramente,1,2,0.6,1.0,0.6667,22140,1,Baixo,0,0,0,0,1,0
250,53,46–55,Feminino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Técnico,4450,Q2 — Média-Baixa,1084,57,11,2,4,2,1,3,5,1,0,Viaja Raramente,13,3,0.8,1.0,0.5,40050,2,Médio,0,0,0,1,1,0
252,33,26–35,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2756,Q1 — Baixa,931,72,13,1,8,7,1,6,8,1,0,Viaja Raramente,14,5,1.0,0.0,0.875,16536,2,Médio,0,0,0,1,1,0
253,40,36–45,Feminino,Casado(a),Research & Development,Manager,Diretor,5,Medical,Ensino Médio,19033,Q4 — Alta,989,46,14,1,20,8,9,9,21,1,0,Viaja Raramente,4,2,0.9524,1.0,0.4,456792,1,Baixo,0,1,0,0,0,0
254,55,46–55,Masculino,Solteiro(a),Research & Development,Research Director,Diretor,5,Medical,Mestrado,18722,Q4 — Alta,692,61,11,0,24,15,2,15,36,8,0,Viaja Raramente,14,3,0.6667,1.5,0.625,449328,1,Baixo,0,0,0,1,0,0
256,34,26–35,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Ensino Médio,9547,Q4 — Alta,1069,45,17,0,10,9,1,9,10,1,0,Viaja Frequentemente,2,2,1.0,0.0,0.9,85923,0,Baixo,0,0,0,0,0,0
258,51,46–55,Feminino,Solteiro(a),Research & Development,Healthcare Representative,Especialista,4,Medical,Graduação,13734,Q4 — Alta,313,98,18,0,7,7,1,0,21,3,0,Viaja Raramente,3,6,0.3333,4.67,1.0,247212,1,Baixo,0,0,0,1,0,0
259,52,46–55,Masculino,Casado(a),Research & Development,Manager,Diretor,5,Life Sciences,Mestrado,19999,Q4 — Alta,699,65,14,1,33,18,11,9,34,0,0,Viaja Raramente,1,5,0.9706,,0.5455,479976,1,Baixo,0,1,0,0,0,0
260,27,26–35,Feminino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2279,Q1 — Baixa,894,99,16,0,7,7,0,3,7,1,0,Viaja Raramente,9,2,1.0,0.0,1.0,13674,2,Médio,0,0,0,1,1,0
261,35,26–35,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Técnico,5916,Q3 — Média-Alta,556,50,13,0,1,0,0,1,8,3,1,Viaja Raramente,23,1,0.125,2.33,0.0,53244,2,Médio,1,0,1,0,0,1
262,43,36–45,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2089,Q1 — Baixa,1344,37,14,3,5,4,2,2,7,4,0,Sem Viagem,7,3,0.7143,0.5,0.8,12534,1,Baixo,0,0,0,0,1,0
264,45,36–45,Masculino,Casado(a),Research & Development,Manager,Especialista,4,Medical,Técnico,16792,Q4 — Alta,1195,65,23,1,20,8,11,8,22,9,0,Sem Viagem,2,1,0.9091,0.22,0.4,302256,1,Baixo,0,1,0,0,0,0
267,37,36–45,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,3564,Q2 — Média-Baixa,290,65,12,1,8,7,1,7,8,1,1,Viaja Raramente,21,3,1.0,0.0,0.875,21384,4,Alto,1,0,1,1,1,0
269,35,26–35,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Pleno,2,Medical,Graduação,4425,Q2 — Média-Baixa,138,37,11,0,6,2,1,2,10,5,0,Viaja Frequentemente,2,5,0.6,0.8,0.3333,39825,2,Médio,0,0,0,1,1,0
270,42,36–45,Feminino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Técnico,5265,Q3 — Média-Alta,926,36,16,1,5,3,0,2,11,2,0,Sem Viagem,21,5,0.4545,3.0,0.6,47385,1,Baixo,0,0,1,0,0,0
271,38,36–45,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Mestrado,6553,Q3 — Média-Alta,1261,88,14,0,1,0,0,0,14,9,0,Viaja Raramente,2,3,0.0714,1.44,0.0,58977,0,Baixo,0,0,0,0,0,0
